theta,A2,a,b,z,status
28.0,8.0,8.1,6.4,0.8,NotYet
28.0,8.0,8.2,6.3,1.0,NotYet
28.0,10.0,8.6,5.8,-1.0,NotYet
28.0,10.0,8.7,5.7,-0.8,NotYet
28.0,10.0,8.6,5.8,-0.6,NotYet
28.0,10.0,8.4,6.1,-0.4,NotYet
28.0,10.0,8.2,6.3,-0.2,NotYet
28.0,10.0,8.2,6.4,0.0,NotYet
28.0,10.0,8.1,6.5,0.2,NotYet
28.0,10.0,8.1,6.5,0.4,NotYet
28.0,10.0,8.2,6.5,0.6,NotYet
28.0,10.0,8.3,6.4,0.8,NotYet
28.0,10.0,8.3,6.3,1.0,NotYet
29.0,-10.0,8.1,6.2,-1.0,NotYet
29.0,-10.0,8.1,6.2,-0.8,NotYet
29.0,-10.0,8.1,6.2,-0.6,NotYet
29.0,-10.0,8.2,6.1,-0.4,NotYet
29.0,-10.0,8.3,5.9,-0.2,NotYet
29.0,-10.0,8.3,5.8,0.0,NotYet
29.0,-10.0,8.3,5.8,0.2,NotYet
29.0,-10.0,8.2,5.9,0.4,NotYet
29.0,-10.0,8.1,6.0,0.6,NotYet
29.0,-10.0,8.0,6.2,0.8,NotYet
29.0,-10.0,8.0,6.2,1.0,NotYet
29.0,-8.0,8.0,6.2,-1.0,NotYet
29.0,-8.0,8.0,6.2,-0.8,NotYet
29.0,-8.0,8.1,6.1,-0.6,NotYet
29.0,-8.0,8.1,6.0,-0.4,NotYet
29.0,-8.0,8.2,5.9,-0.2,NotYet
29.0,-8.0,8.2,5.8,0.0,NotYet
29.0,-8.0,8.2,5.8,0.2,NotYet
29.0,-8.0,8.0,6.0,0.4,NotYet
29.0,-8.0,8.0,6.1,0.6,NotYet
29.0,-8.0,7.9,6.2,0.8,NotYet
29.0,-8.0,7.9,6.2,1.0,NotYet
29.0,-6.0,8.0,6.1,-1.0,NotYet
29.0,-6.0,8.0,6.1,-0.8,NotYet
29.0,-6.0,8.0,6.1,-0.6,NotYet
29.0,-6.0,8.1,5.9,-0.4,NotYet
29.0,-6.0,8.1,5.8,-0.2,NotYet
29.0,-6.0,8.1,5.8,0.0,NotYet
29.0,-6.0,8.0,5.9,0.2,NotYet
29.0,-6.0,7.9,6.1,0.4,NotYet
29.0,-6.0,7.9,6.2,0.6,NotYet
29.0,-6.0,7.8,6.3,0.8,NotYet
29.0,-6.0,7.8,6.3,1.0,NotYet
29.0,-4.0,8.0,6.1,-1.0,NotYet
29.0,-4.0,8.0,6.1,-0.8,NotYet
29.0,-4.0,8.0,6.0,-0.6,NotYet
29.0,-4.0,8.1,5.9,-0.4,NotYet
29.0,-4.0,8.1,5.8,-0.2,NotYet
29.0,-4.0,8.1,5.8,0.0,NotYet
29.0,-4.0,8.0,6.0,0.2,NotYet
29.0,-4.0,7.9,6.1,0.4,NotYet
29.0,-4.0,7.8,6.3,0.6,NotYet
29.0,-4.0,7.8,6.3,0.8,NotYet
29.0,-4.0,7.8,6.3,1.0,NotYet
29.0,-2.0,8.0,6.1,-1.0,NotYet
29.0,-2.0,8.0,6.0,-0.8,NotYet
29.0,-2.0,8.0,6.0,-0.6,NotYet
29.0,-2.0,8.1,5.8,-0.4,NotYet
29.0,-2.0,8.1,5.8,-0.2,NotYet
29.0,-2.0,8.0,5.9,0.0,NotYet
29.0,-2.0,7.9,6.1,0.2,NotYet
29.0,-2.0,7.8,6.2,0.4,NotYet
29.0,-2.0,7.8,6.3,0.6,NotYet
29.0,-2.0,7.8,6.3,0.8,NotYet
29.0,-2.0,7.8,6.3,1.0,NotYet
29.0,0.0,8.1,6.0,-1.0,NotYet
29.0,0.0,8.1,6.0,-0.8,NotYet
29.0,0.0,8.1,5.9,-0.6,NotYet
29.0,0.0,8.1,5.8,-0.4,NotYet
29.0,0.0,8.1,5.8,-0.2,NotYet
29.0,0.0,8.0,6.0,0.0,NotYet
29.0,0.0,7.9,6.1,0.2,NotYet
29.0,0.0,7.8,6.3,0.4,NotYet
29.0,0.0,7.8,6.4,0.6,NotYet
29.0,0.0,7.8,6.4,0.8,NotYet
29.0,0.0,7.9,6.3,1.0,NotYet
29.0,2.0,8.1,6.0,-1.0,NotYet
29.0,2.0,8.2,5.9,-0.8,NotYet
29.0,2.0,8.2,5.8,-0.6,NotYet
29.0,2.0,8.2,5.8,-0.4,NotYet
29.0,2.0,8.1,5.9,-0.2,NotYet
29.0,2.0,8.0,6.1,0.0,NotYet
29.0,2.0,7.9,6.2,0.2,NotYet
29.0,2.0,7.9,6.3,0.4,NotYet
29.0,2.0,7.8,6.4,0.6,NotYet
29.0,2.0,7.9,6.4,0.8,NotYet
29.0,2.0,7.9,6.3,1.0,NotYet
29.0,4.0,8.3,5.9,-1.0,NotYet
29.0,4.0,8.3,5.8,-0.8,NotYet
29.0,4.0,8.3,5.8,-0.6,NotYet
29.0,4.0,8.3,5.8,-0.4,NotYet
29.0,4.0,8.2,5.9,-0.2,NotYet
29.0,4.0,8.1,6.1,0.0,NotYet
29.0,4.0,8.0,6.3,0.2,NotYet
29.0,4.0,7.9,6.4,0.4,NotYet
29.0,4.0,7.9,6.4,0.6,NotYet
29.0,4.0,7.9,6.4,0.8,NotYet
29.0,4.0,8.0,6.3,1.0,NotYet
29.0,6.0,8.4,5.9,-1.0,NotYet
29.0,6.0,8.4,5.8,-0.8,NotYet
29.0,6.0,8.5,5.7,-0.6,NotYet
29.0,6.0,8.4,5.8,-0.4,NotYet
29.0,6.0,8.3,6.0,-0.2,NotYet
29.0,6.0,8.1,6.2,0.0,NotYet
29.0,6.0,8.0,6.4,0.2,NotYet
29.0,6.0,8.0,6.4,0.4,NotYet
29.0,6.0,8.0,6.4,0.6,NotYet
29.0,6.0,8.1,6.3,0.8,NotYet
29.0,6.0,8.2,6.2,1.0,NotYet
29.0,8.0,8.6,5.8,-1.0,NotYet
29.0,8.0,8.6,5.7,-0.8,NotYet
29.0,8.0,8.6,5.7,-0.6,NotYet
29.0,8.0,8.5,5.9,-0.4,NotYet
29.0,8.0,8.3,6.1,-0.2,NotYet
29.0,8.0,8.2,6.3,0.0,NotYet
29.0,8.0,8.1,6.4,0.2,NotYet
29.0,8.0,8.1,6.4,0.4,NotYet
29.0,8.0,8.1,6.4,0.6,NotYet
29.0,8.0,8.2,6.3,0.8,NotYet
29.0,8.0,8.3,6.2,1.0,NotYet
29.0,10.0,8.8,5.7,-1.0,NotYet
29.0,10.0,8.8,5.7,-0.8,NotYet
29.0,10.0,8.7,5.8,-0.6,NotYet
29.0,10.0,8.5,6.0,-0.4,NotYet
29.0,10.0,8.4,6.2,-0.2,NotYet
29.0,10.0,8.3,6.3,0.0,NotYet
29.0,10.0,8.2,6.4,0.2,NotYet
29.0,10.0,8.2,6.5,0.4,NotYet
29.0,10.0,8.3,6.4,0.6,NotYet
29.0,10.0,8.4,6.3,0.8,NotYet
29.0,10.0,8.4,6.3,1.0,NotYet
30.0,-10.0,8.2,6.1,-1.0,NotYet
30.0,-10.0,8.3,6.1,-0.8,NotYet
30.0,-10.0,8.3,6.1,-0.6,NotYet
30.0,-10.0,8.3,6.0,-0.4,NotYet
30.0,-10.0,8.4,5.9,-0.2,NotYet
30.0,-10.0,8.4,5.8,0.0,NotYet
30.0,-10.0,8.4,5.7,0.2,NotYet
30.0,-10.0,8.3,5.8,0.4,NotYet
30.0,-10.0,8.2,6.0,0.6,NotYet
30.0,-10.0,8.1,6.1,0.8,NotYet
30.0,-10.0,8.1,6.1,1.0,NotYet
30.0,-8.0,8.1,6.1,-1.0,NotYet
30.0,-8.0,8.2,6.1,-0.8,NotYet
30.0,-8.0,8.2,6.0,-0.6,NotYet
30.0,-8.0,8.3,5.9,-0.4,NotYet
30.0,-8.0,8.3,5.8,-0.2,NotYet
30.0,-8.0,8.3,5.7,0.0,NotYet
30.0,-8.0,8.3,5.8,0.2,NotYet
30.0,-8.0,8.2,5.9,0.4,NotYet
30.0,-8.0,8.0,6.1,0.6,NotYet
30.0,-8.0,8.0,6.1,0.8,NotYet
30.0,-8.0,8.0,6.2,1.0,NotYet
30.0,-6.0,8.1,6.1,-1.0,NotYet
30.0,-6.0,8.1,6.1,-0.8,NotYet
30.0,-6.0,8.1,6.0,-0.6,NotYet
30.0,-6.0,8.2,5.9,-0.4,NotYet
30.0,-6.0,8.2,5.8,-0.2,NotYet
30.0,-6.0,8.3,5.7,0.0,NotYet
30.0,-6.0,8.2,5.8,0.2,NotYet
30.0,-6.0,8.0,6.0,0.4,NotYet
30.0,-6.0,8.0,6.1,0.6,NotYet
30.0,-6.0,7.9,6.2,0.8,NotYet
30.0,-6.0,7.9,6.2,1.0,NotYet
30.0,-4.0,8.1,6.0,-1.0,NotYet
30.0,-4.0,8.1,6.0,-0.8,NotYet
30.0,-4.0,8.1,5.9,-0.6,NotYet
30.0,-4.0,8.2,5.8,-0.4,NotYet
30.0,-4.0,8.2,5.7,-0.2,NotYet
30.0,-4.0,8.2,5.8,0.0,NotYet
30.0,-4.0,8.1,5.9,0.2,NotYet
30.0,-4.0,8.0,6.1,0.4,NotYet
30.0,-4.0,7.9,6.2,0.6,NotYet
30.0,-4.0,7.9,6.2,0.8,NotYet
30.0,-4.0,7.9,6.2,1.0,NotYet
30.0,-2.0,8.1,6.0,-1.0,NotYet
30.0,-2.0,8.1,6.0,-0.8,NotYet
30.0,-2.0,8.1,5.9,-0.6,NotYet
30.0,-2.0,8.2,5.8,-0.4,NotYet
30.0,-2.0,8.2,5.7,-0.2,NotYet
30.0,-2.0,8.2,5.8,0.0,NotYet
30.0,-2.0,8.0,6.0,0.2,NotYet
30.0,-2.0,7.9,6.2,0.4,NotYet
30.0,-2.0,7.9,6.2,0.6,NotYet
30.0,-2.0,7.9,6.3,0.8,NotYet
30.0,-2.0,7.9,6.2,1.0,NotYet
30.0,0.0,8.1,6.0,-1.0,NotYet
30.0,0.0,8.2,5.9,-0.8,NotYet
30.0,0.0,8.2,5.8,-0.6,NotYet
30.0,0.0,8.3,5.7,-0.4,NotYet
30.0,0.0,8.2,5.8,-0.2,NotYet
30.0,0.0,8.1,5.9,0.0,NotYet
30.0,0.0,8.0,6.1,0.2,NotYet
30.0,0.0,7.9,6.2,0.4,NotYet
30.0,0.0,7.9,6.3,0.6,NotYet
30.0,0.0,7.9,6.3,0.8,NotYet
30.0,0.0,8.0,6.2,1.0,NotYet
30.0,2.0,8.2,5.9,-1.0,NotYet
30.0,2.0,8.3,5.8,-0.8,NotYet
30.0,2.0,8.3,5.8,-0.6,NotYet
30.0,2.0,8.3,5.7,-0.4,NotYet
30.0,2.0,8.3,5.8,-0.2,NotYet
30.0,2.0,8.1,6.0,0.0,NotYet
30.0,2.0,8.0,6.2,0.2,NotYet
30.0,2.0,7.9,6.3,0.4,NotYet
30.0,2.0,8.0,6.3,0.6,NotYet
30.0,2.0,8.0,6.3,0.8,NotYet
30.0,2.0,8.0,6.2,1.0,NotYet
30.0,4.0,8.3,5.9,-1.0,NotYet
30.0,4.0,8.4,5.8,-0.8,NotYet
30.0,4.0,8.4,5.7,-0.6,NotYet
30.0,4.0,8.4,5.7,-0.4,NotYet
30.0,4.0,8.3,5.9,-0.2,NotYet
30.0,4.0,8.2,6.0,0.0,NotYet
30.0,4.0,8.1,6.2,0.2,NotYet
30.0,4.0,8.0,6.3,0.4,NotYet
30.0,4.0,8.0,6.3,0.6,NotYet
30.0,4.0,8.1,6.3,0.8,NotYet
30.0,4.0,8.1,6.2,1.0,NotYet
30.0,6.0,8.5,5.8,-1.0,NotYet
30.0,6.0,8.6,5.7,-0.8,NotYet
30.0,6.0,8.6,5.7,-0.6,NotYet
30.0,6.0,8.5,5.7,-0.4,NotYet
30.0,6.0,8.4,5.9,-0.2,NotYet
30.0,6.0,8.2,6.2,0.0,NotYet
30.0,6.0,8.1,6.3,0.2,NotYet
30.0,6.0,8.1,6.3,0.4,NotYet
30.0,6.0,8.1,6.4,0.6,NotYet
30.0,6.0,8.2,6.3,0.8,NotYet
30.0,6.0,8.3,6.2,1.0,NotYet
30.0,8.0,8.7,5.7,-1.0,NotYet
30.0,8.0,8.7,5.7,-0.8,NotYet
30.0,8.0,8.7,5.7,-0.6,NotYet
30.0,8.0,8.6,5.8,-0.4,NotYet
30.0,8.0,8.5,6.0,-0.2,NotYet
30.0,8.0,8.3,6.2,0.0,NotYet
30.0,8.0,8.2,6.3,0.2,NotYet
30.0,8.0,8.2,6.4,0.4,NotYet
30.0,8.0,8.3,6.3,0.6,NotYet
30.0,8.0,8.3,6.3,0.8,NotYet
30.0,8.0,8.4,6.2,1.0,NotYet
30.0,10.0,8.9,5.7,-1.0,NotYet
30.0,10.0,8.9,5.6,-0.8,NotYet
30.0,10.0,8.9,5.7,-0.6,NotYet
30.0,10.0,8.7,5.9,-0.4,NotYet
30.0,10.0,8.5,6.1,-0.2,NotYet
30.0,10.0,8.4,6.3,0.0,NotYet
30.0,10.0,8.3,6.4,0.2,NotYet
30.0,10.0,8.3,6.4,0.4,NotYet
30.0,10.0,8.4,6.3,0.6,NotYet
30.0,10.0,8.5,6.2,0.8,NotYet
30.0,10.0,8.6,6.2,1.0,NotYet
31.0,-10.0,8.4,6.0,-1.0,NotYet
31.0,-10.0,8.4,6.0,-0.8,NotYet
31.0,-10.0,8.4,6.0,-0.6,NotYet
31.0,-10.0,8.5,5.9,-0.4,NotYet
31.0,-10.0,8.5,5.8,-0.2,NotYet
31.0,-10.0,8.6,5.7,0.0,NotYet
31.0,-10.0,8.5,5.7,0.2,NotYet
31.0,-10.0,8.4,5.8,0.4,NotYet
31.0,-10.0,8.3,5.9,0.6,NotYet
31.0,-10.0,8.2,6.0,0.8,NotYet
31.0,-10.0,8.2,6.1,1.0,NotYet
31.0,-8.0,8.3,6.0,-1.0,NotYet
31.0,-8.0,8.3,6.0,-0.8,NotYet
31.0,-8.0,8.3,6.0,-0.6,NotYet
31.0,-8.0,8.3,5.9,-0.4,NotYet
31.0,-8.0,8.4,5.8,-0.2,NotYet
31.0,-8.0,8.4,5.7,0.0,NotYet
31.0,-8.0,8.4,5.7,0.2,NotYet
31.0,-8.0,8.3,5.8,0.4,NotYet
31.0,-8.0,8.2,6.0,0.6,NotYet
31.0,-8.0,8.1,6.1,0.8,NotYet
31.0,-8.0,8.1,6.1,1.0,NotYet
31.0,-6.0,8.2,6.0,-1.0,NotYet
31.0,-6.0,8.2,6.0,-0.8,NotYet
31.0,-6.0,8.3,5.9,-0.6,NotYet
31.0,-6.0,8.3,5.8,-0.4,NotYet
31.0,-6.0,8.4,5.7,-0.2,NotYet
31.0,-6.0,8.3,5.7,0.0,NotYet
31.0,-6.0,8.3,5.8,0.2,NotYet
31.0,-6.0,8.2,5.9,0.4,NotYet
31.0,-6.0,8.0,6.1,0.6,NotYet
31.0,-6.0,8.0,6.1,0.8,NotYet
31.0,-6.0,8.0,6.2,1.0,NotYet
31.0,-4.0,8.2,6.0,-1.0,NotYet
31.0,-4.0,8.2,5.9,-0.8,NotYet
31.0,-4.0,8.2,5.9,-0.6,NotYet
31.0,-4.0,8.3,5.8,-0.4,NotYet
31.0,-4.0,8.3,5.7,-0.2,NotYet
31.0,-4.0,8.3,5.7,0.0,NotYet
31.0,-4.0,8.2,5.8,0.2,NotYet
31.0,-4.0,8.1,6.0,0.4,NotYet
31.0,-4.0,8.0,6.1,0.6,NotYet
31.0,-4.0,8.0,6.2,0.8,NotYet
31.0,-4.0,8.0,6.2,1.0,NotYet
31.0,-2.0,8.2,5.9,-1.0,NotYet
31.0,-2.0,8.2,5.9,-0.8,NotYet
31.0,-2.0,8.3,5.8,-0.6,NotYet
31.0,-2.0,8.3,5.7,-0.4,NotYet
31.0,-2.0,8.3,5.7,-0.2,NotYet
31.0,-2.0,8.2,5.8,0.0,NotYet
31.0,-2.0,8.1,5.9,0.2,NotYet
31.0,-2.0,8.0,6.1,0.4,NotYet
31.0,-2.0,8.0,6.2,0.6,NotYet
31.0,-2.0,8.0,6.2,0.8,NotYet
31.0,-2.0,8.0,6.2,1.0,NotYet
31.0,0.0,8.2,5.9,-1.0,NotYet
31.0,0.0,8.3,5.8,-0.8,NotYet
31.0,0.0,8.3,5.8,-0.6,NotYet
31.0,0.0,8.3,5.7,-0.4,NotYet
31.0,0.0,8.3,5.7,-0.2,NotYet
31.0,0.0,8.3,5.8,0.0,NotYet
31.0,0.0,8.1,6.0,0.2,NotYet
31.0,0.0,8.1,6.1,0.4,NotYet
31.0,0.0,8.0,6.2,0.6,NotYet
31.0,0.0,8.0,6.2,0.8,NotYet
31.0,0.0,8.1,6.1,1.0,NotYet
31.0,2.0,8.3,5.9,-1.0,NotYet
31.0,2.0,8.4,5.8,-0.8,NotYet
31.0,2.0,8.4,5.7,-0.6,NotYet
31.0,2.0,8.4,5.7,-0.4,NotYet
31.0,2.0,8.4,5.7,-0.2,NotYet
31.0,2.0,8.3,5.9,0.0,NotYet
31.0,2.0,8.1,6.1,0.2,NotYet
31.0,2.0,8.1,6.2,0.4,NotYet
31.0,2.0,8.1,6.2,0.6,NotYet
31.0,2.0,8.1,6.2,0.8,NotYet
31.0,2.0,8.2,6.1,1.0,NotYet
31.0,4.0,8.5,5.8,-1.0,NotYet
31.0,4.0,8.5,5.7,-0.8,NotYet
31.0,4.0,8.6,5.6,-0.6,NotYet
31.0,4.0,8.5,5.7,-0.4,NotYet
31.0,4.0,8.4,5.8,-0.2,NotYet
31.0,4.0,8.3,6.0,0.0,NotYet
31.0,4.0,8.2,6.1,0.2,NotYet
31.0,4.0,8.2,6.2,0.4,NotYet
31.0,4.0,8.1,6.3,0.6,NotYet
31.0,4.0,8.2,6.2,0.8,NotYet
31.0,4.0,8.3,6.1,1.0,NotYet
31.0,6.0,8.7,5.7,-1.0,NotYet
31.0,6.0,8.7,5.7,-0.8,NotYet
31.0,6.0,8.7,5.6,-0.6,NotYet
31.0,6.0,8.6,5.7,-0.4,NotYet
31.0,6.0,8.5,5.9,-0.2,NotYet
31.0,6.0,8.3,6.1,0.0,NotYet
31.0,6.0,8.3,6.2,0.2,NotYet
31.0,6.0,8.2,6.3,0.4,NotYet
31.0,6.0,8.2,6.3,0.6,NotYet
31.0,6.0,8.3,6.2,0.8,NotYet
31.0,6.0,8.4,6.1,1.0,NotYet
31.0,8.0,8.8,5.7,-1.0,NotYet
31.0,8.0,8.9,5.6,-0.8,NotYet
31.0,8.0,8.9,5.6,-0.6,NotYet
31.0,8.0,8.8,5.7,-0.4,NotYet
31.0,8.0,8.6,5.9,-0.2,NotYet
31.0,8.0,8.4,6.2,0.0,NotYet
31.0,8.0,8.3,6.3,0.2,NotYet
31.0,8.0,8.3,6.3,0.4,NotYet
31.0,8.0,8.4,6.2,0.6,NotYet
31.0,8.0,8.5,6.2,0.8,NotYet
31.0,8.0,8.5,6.1,1.0,NotYet
31.0,10.0,9.1,5.6,-1.0,NotYet
31.0,10.0,9.1,5.5,-0.8,NotYet
31.0,10.0,9.0,5.6,-0.6,NotYet
31.0,10.0,8.9,5.8,-0.4,NotYet
31.0,10.0,8.7,6.0,-0.2,NotYet
31.0,10.0,8.5,6.2,0.0,NotYet
31.0,10.0,8.5,6.3,0.2,NotYet
31.0,10.0,8.5,6.3,0.4,NotYet
31.0,10.0,8.6,6.2,0.6,NotYet
31.0,10.0,8.7,6.1,0.8,NotYet
31.0,10.0,8.7,6.1,1.0,NotYet
32.0,-10.0,8.5,5.9,-1.0,NotYet
32.0,-10.0,8.5,5.9,-0.8,NotYet
32.0,-10.0,8.5,5.9,-0.6,NotYet
32.0,-10.0,8.6,5.8,-0.4,NotYet
32.0,-10.0,8.7,5.7,-0.2,NotYet
32.0,-10.0,8.7,5.6,0.0,NotYet
32.0,-10.0,8.7,5.6,0.2,NotYet
32.0,-10.0,8.6,5.7,0.4,NotYet
32.0,-10.0,8.4,5.9,0.6,NotYet
32.0,-10.0,8.3,6.0,0.8,NotYet
32.0,-10.0,8.3,6.0,1.0,NotYet
32.0,-8.0,8.4,5.9,-1.0,NotYet
32.0,-8.0,8.4,5.9,-0.8,NotYet
32.0,-8.0,8.4,5.9,-0.6,NotYet
32.0,-8.0,8.5,5.8,-0.4,NotYet
32.0,-8.0,8.5,5.7,-0.2,NotYet
32.0,-8.0,8.6,5.6,0.0,NotYet
32.0,-8.0,8.5,5.7,0.2,NotYet
32.0,-8.0,8.4,5.8,0.4,NotYet
32.0,-8.0,8.3,5.9,0.6,NotYet
32.0,-8.0,8.2,6.0,0.8,NotYet
32.0,-8.0,8.2,6.0,1.0,NotYet
32.0,-6.0,8.3,5.9,-1.0,NotYet
32.0,-6.0,8.3,5.9,-0.8,NotYet
32.0,-6.0,8.4,5.8,-0.6,NotYet
32.0,-6.0,8.4,5.7,-0.4,NotYet
32.0,-6.0,8.5,5.6,-0.2,NotYet
32.0,-6.0,8.5,5.6,0.0,NotYet
32.0,-6.0,8.4,5.7,0.2,NotYet
32.0,-6.0,8.2,5.9,0.4,NotYet
32.0,-6.0,8.2,6.0,0.6,NotYet
32.0,-6.0,8.1,6.1,0.8,NotYet
32.0,-6.0,8.1,6.1,1.0,NotYet
32.0,-4.0,8.3,5.9,-1.0,NotYet
32.0,-4.0,8.3,5.9,-0.8,NotYet
32.0,-4.0,8.3,5.8,-0.6,NotYet
32.0,-4.0,8.4,5.7,-0.4,NotYet
32.0,-4.0,8.4,5.6,-0.2,NotYet
32.0,-4.0,8.4,5.6,0.0,NotYet
32.0,-4.0,8.3,5.8,0.2,NotYet
32.0,-4.0,8.2,5.9,0.4,NotYet
32.0,-4.0,8.1,6.1,0.6,NotYet
32.0,-4.0,8.1,6.1,0.8,NotYet
32.0,-4.0,8.1,6.1,1.0,NotYet
32.0,-2.0,8.3,5.9,-1.0,NotYet
32.0,-2.0,8.3,5.8,-0.8,NotYet
32.0,-2.0,8.4,5.7,-0.6,NotYet
32.0,-2.0,8.4,5.7,-0.4,NotYet
32.0,-2.0,8.4,5.6,-0.2,NotYet
32.0,-2.0,8.4,5.7,0.0,NotYet
32.0,-2.0,8.3,5.8,0.2,NotYet
32.0,-2.0,8.1,6.0,0.4,NotYet
32.0,-2.0,8.1,6.1,0.6,NotYet
32.0,-2.0,8.1,6.1,0.8,NotYet
32.0,-2.0,8.1,6.1,1.0,NotYet
32.0,0.0,8.4,5.8,-1.0,NotYet
32.0,0.0,8.4,5.8,-0.8,NotYet
32.0,0.0,8.4,5.7,-0.6,NotYet
32.0,0.0,8.5,5.6,-0.4,NotYet
32.0,0.0,8.5,5.6,-0.2,NotYet
32.0,0.0,8.3,5.8,0.0,NotYet
32.0,0.0,8.3,5.9,0.2,NotYet
32.0,0.0,8.1,6.1,0.4,NotYet
32.0,0.0,8.1,6.1,0.6,NotYet
32.0,0.0,8.1,6.1,0.8,NotYet
32.0,0.0,8.2,6.0,1.0,NotYet
32.0,2.0,8.4,5.8,-1.0,NotYet
32.0,2.0,8.5,5.7,-0.8,NotYet
32.0,2.0,8.6,5.6,-0.6,NotYet
32.0,2.0,8.5,5.6,-0.4,NotYet
32.0,2.0,8.5,5.7,-0.2,NotYet
32.0,2.0,8.4,5.8,0.0,NotYet
32.0,2.0,8.3,6.0,0.2,NotYet
32.0,2.0,8.2,6.1,0.4,NotYet
32.0,2.0,8.2,6.1,0.6,NotYet
32.0,2.0,8.2,6.1,0.8,NotYet
32.0,2.0,8.3,6.0,1.0,NotYet
32.0,4.0,8.6,5.7,-1.0,NotYet
32.0,4.0,8.6,5.7,-0.8,NotYet
32.0,4.0,8.7,5.6,-0.6,NotYet
32.0,4.0,8.6,5.6,-0.4,NotYet
32.0,4.0,8.6,5.7,-0.2,NotYet
32.0,4.0,8.4,5.9,0.0,NotYet
32.0,4.0,8.3,6.1,0.2,NotYet
32.0,4.0,8.3,6.1,0.4,NotYet
32.0,4.0,8.2,6.2,0.6,NotYet
32.0,4.0,8.3,6.1,0.8,NotYet
32.0,4.0,8.4,6.0,1.0,NotYet
32.0,6.0,8.8,5.7,-1.0,NotYet
32.0,6.0,8.8,5.6,-0.8,NotYet
32.0,6.0,8.9,5.5,-0.6,NotYet
32.0,6.0,8.8,5.6,-0.4,NotYet
32.0,6.0,8.6,5.8,-0.2,NotYet
32.0,6.0,8.5,6.0,0.0,NotYet
32.0,6.0,8.4,6.1,0.2,NotYet
32.0,6.0,8.3,6.2,0.4,NotYet
32.0,6.0,8.4,6.2,0.6,NotYet
32.0,6.0,8.4,6.1,0.8,NotYet
32.0,6.0,8.5,6.0,1.0,NotYet
32.0,8.0,9.0,5.6,-1.0,NotYet
32.0,8.0,9.0,5.5,-0.8,NotYet
32.0,8.0,9.0,5.5,-0.6,NotYet
32.0,8.0,8.9,5.6,-0.4,NotYet
32.0,8.0,8.7,5.9,-0.2,NotYet
32.0,8.0,8.5,6.1,0.0,NotYet
32.0,8.0,8.5,6.2,0.2,NotYet
32.0,8.0,8.5,6.2,0.4,NotYet
32.0,8.0,8.5,6.2,0.6,NotYet
32.0,8.0,8.6,6.1,0.8,NotYet
32.0,8.0,8.7,6.0,1.0,NotYet
32.0,10.0,9.2,5.5,-1.0,NotYet
32.0,10.0,9.2,5.5,-0.8,NotYet
32.0,10.0,9.2,5.5,-0.6,NotYet
32.0,10.0,9.0,5.7,-0.4,NotYet
32.0,10.0,8.8,6.0,-0.2,NotYet
32.0,10.0,8.7,6.1,0.0,NotYet
32.0,10.0,8.6,6.2,0.2,NotYet
32.0,10.0,8.6,6.2,0.4,NotYet
32.0,10.0,8.7,6.2,0.6,NotYet
32.0,10.0,8.8,6.1,0.8,NotYet
32.0,10.0,8.9,6.0,1.0,NotYet
33.0,-10.0,8.6,5.9,-1.0,NotYet
33.0,-10.0,8.6,5.9,-0.8,NotYet
33.0,-10.0,8.7,5.8,-0.6,NotYet
33.0,-10.0,8.7,5.8,-0.4,NotYet
33.0,-10.0,8.8,5.6,-0.2,NotYet
33.0,-10.0,8.9,5.5,0.0,NotYet
33.0,-10.0,8.9,5.5,0.2,NotYet
33.0,-10.0,8.7,5.6,0.4,NotYet
33.0,-10.0,8.6,5.8,0.6,NotYet
33.0,-10.0,8.5,5.9,0.8,NotYet
33.0,-10.0,8.4,6.0,1.0,NotYet
33.0,-8.0,8.5,5.9,-1.0,NotYet
33.0,-8.0,8.5,5.9,-0.8,NotYet
33.0,-8.0,8.6,5.8,-0.6,NotYet
33.0,-8.0,8.6,5.7,-0.4,NotYet
33.0,-8.0,8.7,5.6,-0.2,NotYet
33.0,-8.0,8.7,5.5,0.0,NotYet
33.0,-8.0,8.6,5.6,0.2,NotYet
33.0,-8.0,8.5,5.7,0.4,NotYet
33.0,-8.0,8.4,5.9,0.6,NotYet
33.0,-8.0,8.3,6.0,0.8,NotYet
33.0,-8.0,8.3,6.0,1.0,NotYet
33.0,-6.0,8.5,5.8,-1.0,NotYet
33.0,-6.0,8.5,5.8,-0.8,NotYet
33.0,-6.0,8.5,5.8,-0.6,NotYet
33.0,-6.0,8.5,5.7,-0.4,NotYet
33.0,-6.0,8.6,5.6,-0.2,NotYet
33.0,-6.0,8.6,5.6,0.0,NotYet
33.0,-6.0,8.6,5.6,0.2,NotYet
33.0,-6.0,8.4,5.8,0.4,NotYet
33.0,-6.0,8.3,5.9,0.6,NotYet
33.0,-6.0,8.2,6.0,0.8,NotYet
33.0,-6.0,8.2,6.0,1.0,NotYet
33.0,-4.0,8.4,5.8,-1.0,NotYet
33.0,-4.0,8.4,5.8,-0.8,NotYet
33.0,-4.0,8.5,5.7,-0.6,NotYet
33.0,-4.0,8.5,5.6,-0.4,NotYet
33.0,-4.0,8.5,5.6,-0.2,NotYet
33.0,-4.0,8.5,5.6,0.0,NotYet
33.0,-4.0,8.4,5.7,0.2,NotYet
33.0,-4.0,8.3,5.9,0.4,NotYet
33.0,-4.0,8.2,6.0,0.6,NotYet
